,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,10544,ATA 101,Atatürk İlk & İnkılap Trh I,Virtual (Online),Emin Alp Malkoç,MED,Monday,11:30/13:29,--,50,39,-,"AIN_LS, EHN_LS, MBI_LS, MIME_LS, MSS_LS, SBL_LS, SDU_LS, SED_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
1,10545,ATA 101,Atatürk İlk & İnkılap Trh I,Virtual (Online),Burcu Kurt,MED,Monday,11:30/13:29,--,50,51,-,"AIN_LS, EHN_LS, MBI_LS, MIME_LS, MSS_LS, SBL_LS, SDU_LS, SED_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
2,10546,ATA 101,Atatürk İlk & İnkılap Trh I,Virtual (Online),Yusuf Ziya Altıntaş,MED,Monday,11:30/13:29,--,50,50,-,"AIN_LS, EHN_LS, MBI_LS, MIME_LS, MSS_LS, SBL_LS, SDU_LS, SED_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
3,10547,ATA 101,Atatürk İlk & İnkılap Trh I,Virtual (Online),Ebubekir Ceylan,MED,Monday,11:30/13:29,--,50,37,-,"AIN_LS, EHN_LS, MBI_LS, MIME_LS, MSS_LS, SBL_LS, SDU_LS, SED_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
4,10548,ATA 102,Atatürk İlk & İnkılap Trh II,Virtual (Online),Necdet Öz,MED,Thursday,11:30/13:29,--,50,35,-,"AIN_LS, MBI_LS, MIME_LS, SBL_LS, SDU_LS, SGI_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
5,10549,ATA 102,Atatürk İlk & İnkılap Trh II,Virtual (Online),İsmail Kandil,MED,Thursday,11:30/13:29,--,50,8,-,"AIN_LS, MBI_LS, MIME_LS, SBL_LS, SDU_LS, SGI_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
6,10550,ATA 102,Atatürk İlk & İnkılap Trh II,Virtual (Online),Çağdaş Taylan Salın,MED,Thursday,11:30/13:29,--,50,5,-,"AIN_LS, MBI_LS, MIME_LS, SBL_LS, SDU_LS, SGI_LS, SGM_LS, SIN_LS, SIS_LS, SMT_LS, STP_LS",-,-
7,10551,ATA 103,Atatürk İlke ve Ink.Tarihi,Virtual (Online),Serap Sarıhan,"TMB
TMB","Wednesday
Friday","08:30/10:29
08:30/10:29","--
--",60,36,-,"BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, KMP_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, SES_LS, SES_TH_LS, SES_TS_LS, TEB_LS",-,-
8,10552,ATA 121,Atatürk İlk & İnkılap Trh I,Physical (Face to face),Emin Alp Malkoç,MMB,Wednesday,10:30/12:29,215,60,32,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-
9,10553,ATA 121,Atatürk İlk & İnkılap Trh I,Virtual (Online),Emin Alp Malkoç,MED,Thursday,10:30/12:29,--,70,70,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-
