,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,23400,MAK 101,Makina Müh. Giriş ve Etik,,İsmail Yalçın Uralcan,MKB,Çarşamba,1330/1529,KS,500,0,Yok/None,MAK,Yok/None,Yok/None
1,23402,MAK 104E,Intr to Comp in Mech. Eng (C),,Bülent Bölat,MKB,Pazartesi,0830/1129,406,50,0,Yok/None,"IML, MAK",Yok/None,Yok/None
2,23404,MAK 104E,Intr to Comp in Mech. Eng (C),,Bülent Bölat,MKB,Salı,0830/1129,406,50,0,Yok/None,"IML, MAK",Yok/None,Yok/None
3,23405,MAK 104E,Intr to Comp in Mech. Eng (C),,Atakan Altınkaynak,MKB,Çarşamba,0830/1129,406,50,0,Yok/None,"IML, MAK",Yok/None,Yok/None
4,23411,MAK 104E,Intr to Comp in Mech. Eng (C),,Kubilay Yay,MKB,Perşembe,0830/1129,406,50,0,Yok/None,"IML, MAK",Yok/None,Yok/None
5,23413,MAK 104E,Intr to Comp in Mech. Eng (C),,Hülya Yalçın,MKB,Cuma,0830/1129,406,50,0,Yok/None,"IML, MAK",Yok/None,Yok/None
6,23414,MAK 105,Makine Tasarımına Giriş,,Eren Kalay,"MKB
MKB","Salı
Perşembe","0830/1029
0830/1129","R362
R362",60,0,Yok/None,"IML, MAK",Yok/None,Yok/None
7,23415,MAK 105,Makine Tasarımına Giriş,,Adem Candaş,"MKB
MKB","Çarşamba
Cuma","0830/1029
0830/1129","R362
R362",60,0,Yok/None,"IML, MAK",Yok/None,Yok/None
8,23417,MAK 107,Makina Tasarımına Giriş,,Cevat Erdem İmrak,MKB,Perşembe,0830/1129,R354,60,0,Yok/None,"IML, MAK",Yok/None,Yok/None
9,23418,MAK 107,Makina Tasarımına Giriş,,Yusuf Ziya Kocabal,MKB,Cuma,0830/1129,R354,60,0,Yok/None,"IML, MAK",Yok/None,Yok/None
10,23420,MAK 110E,Comput.Aided Technical Drawing,,Atakan Altınkaynak,MKB,Pazartesi,1330/1729,409,60,0,Yok/None,"IML, MAK, MKN","RES 105 MIN DD
veya RES 105E MIN DD
veya MAK 105 MIN DD
veya MAK 105E MIN DD",Yok/None
11,23421,MAK 110E,Comput.Aided Technical Drawing,,Ali İmre Aydeniz,MKB,Salı,1330/1729,409,60,0,Yok/None,"IML, MAK, MKN","RES 105 MIN DD
veya RES 105E MIN DD
veya MAK 105 MIN DD
veya MAK 105E MIN DD",Yok/None
12,23423,MAK 110E,Comput.Aided Technical Drawing,,Erkan Günpınar,MKB,Perşembe,1330/1729,409,60,0,Yok/None,"IML, MAK, MKN","RES 105 MIN DD
veya RES 105E MIN DD
veya MAK 105 MIN DD
veya MAK 105E MIN DD",Yok/None
13,23424,MAK 114,Lineer Cebir ve Uygulamaları,,Bülent Bölat,"MKB
MKB","Pazartesi
Çarşamba","1530/1729
1130/1229","A201
A201",100,0,Yok/None,"IML, MAK",Yok/None,Yok/None
14,23426,MAK 114,Lineer Cebir ve Uygulamaları,,Sinem Öztürk,"MKB
MKB","Pazartesi
Çarşamba","1530/1729
1130/1229","D318
D318",100,0,Yok/None,"IML, MAK",Yok/None,Yok/None
15,23427,MAK 118,Statik,,Sevinç Ayşe Zaloğlu,"MKB
MKB","Pazartesi
Salı","1330/1529
1130/1229","A501
A501",100,0,Yok/None,"MAK, MKN",Yok/None,Yok/None
