,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,24018,DUI 102E,Introduction to Navigation,,Tuba Keçeci,DZB,Pazartesi,0830/1129,---,45,0,Yok/None,DUI,Yok/None,Yok/None
1,24019,DUI 102E,Introduction to Navigation,,Elif Bal Beşikçi,DZB,Salı,1430/1729,---,50,0,Yok/None,DUI,Yok/None,Yok/None
2,24016,DUI 102E,Introduction to Navigation,,Tuba Keçeci,DZB,Perşembe,0830/1129,---,45,0,Yok/None,DUI,Yok/None,Yok/None
3,23616,DUI 102E,Introduction to Navigation,,Tuba Keçeci,DZB,Perşembe,1330/1629,---,60,0,Yok/None,MTM,Yok/None,Yok/None
4,23900,DUI 103E,Seamanship,,Orhan Gönel,DZB,Çarşamba,0830/1229,---,45,0,Yok/None,MMD,Yok/None,Yok/None
5,23619,DUI 112E,Watchkeeping I,,Selim Aksoy,DZB,Salı,1030/1229,---,60,0,Yok/None,MTM,Yok/None,Yok/None
6,24023,DUI 112E,Watchkeeping I,,Oğuzhan Gürel,DZB,Çarşamba,0930/1129,---,60,0,Yok/None,DUI,Yok/None,Yok/None
7,24021,DUI 112E,Watchkeeping I,,Oğuzhan Gürel,DZB,Çarşamba,1130/1329,---,60,0,Yok/None,DUI,Yok/None,Yok/None
8,24050,DUI 208E,Cargo&Crew Safety,,Tanzer Satır,DZB,Pazartesi,0830/1029,---,60,0,Yok/None,DUI,Yok/None,Yok/None
9,24051,DUI 208E,Cargo&Crew Safety,,Tanzer Satır,DZB,Pazartesi,1530/1729,---,60,0,Yok/None,DUI,Yok/None,Yok/None
10,23837,DUI 208E,Cargo&Crew Safety,,Tanzer Satır,DZB,Salı,1130/1329,---,60,0,Yok/None,MTM,Yok/None,Yok/None
11,24048,DUI 214,Astronomi,,Orhan Gönel,DZB,Salı,1530/1729,---,60,0,Yok/None,DUI,Yok/None,Yok/None
12,24049,DUI 214,Astronomi,,Orhan Gönel,DZB,Çarşamba,1330/1529,---,60,0,Yok/None,DUI,Yok/None,Yok/None
13,23834,DUI 214E,Astronomy,,Orhan Gönel,DZB,Cuma,0830/1029,---,60,0,Yok/None,MTM,Yok/None,Yok/None
14,24053,DUI 231EL,Marine Communication Lab.,,Oğuzhan Gürel,DZB,Salı,0830/1029,---,30,0,Yok/None,DUI,Yok/None,Yok/None
15,24056,DUI 231EL,Marine Communication Lab.,,Alaaddin Yıldıray Ertaş,DZB,Salı,0830/1029,---,30,0,Yok/None,DUI,Yok/None,Yok/None
16,24052,DUI 231EL,Marine Communication Lab.,,Oğuzhan Gürel,DZB,Salı,1030/1229,---,30,0,Yok/None,DUI,Yok/None,Yok/None
17,24058,DUI 231EL,Marine Communication Lab.,,Alaaddin Yıldıray Ertaş,DZB,Salı,1030/1229,---,30,0,Yok/None,DUI,Yok/None,Yok/None
18,24054,DUI 231EL,Marine Communication Lab.,,Oğuzhan Gürel,DZB,Salı,1330/1529,---,30,0,Yok/None,DUI,Yok/None,Yok/None
19,24057,DUI 231EL,Marine Communication Lab.,,Alaaddin Yıldıray Ertaş,DZB,Salı,1330/1529,---,30,0,Yok/None,DUI,Yok/None,Yok/None
20,23826,DUI 231EL,Marine Communication Lab.,,Alaaddin Yıldıray Ertaş,DZB,Salı,1530/1729,---,60,0,Yok/None,MTM,Yok/None,Yok/None
21,24066,DUI 232,Gemi Elektroniği,,Melek Ertogan,DZB,Pazartesi,1330/1529,---,60,0,Yok/None,DUI,Yok/None,Yok/None
22,24064,DUI 232,Gemi Elektroniği,,Zuhal Er,DZB,Salı,0830/1029,---,50,0,Yok/None,DUI,Yok/None,Yok/None
23,24065,DUI 232,Gemi Elektroniği,,Zuhal Er,DZB,Salı,1030/1229,---,50,0,Yok/None,DUI,Yok/None,Yok/None
